state_scid,school_name,district,county,locale,charter,magnet,title_1,num_students,pct_erw_benchmark_met_12,pct_math_benchmark_met_12,pct_erw_benchmark_met_11,pct_math_benchmark_met_11,pct_both_benchmarks_met_12,pct_both_benchmarks_11,free_reduced_lunch,sat_participation_rate
15635291535087.0,Shafter High,Kern High,Kern County,Town: Fringe,No,No,Yes,1657.0,51.76,32.94,75.00,52.27,30.59,45.45,0.8255884127942064,0.16125
45701364537304.0,Shasta High,Shasta Union High,Shasta County,City: Small,No,No,Yes,1449.0,92.75,81.16,93.18,92.05,81.16,90.91,0.36645962732919257,0.22622478386167147
34673143430618.0,Sheldon High,Elk Grove Unified,Sacramento County,Suburb: Large,No,No,Yes,2588.0,78.34,53.0,83.63,64.6,51.15,61.06,0.5502318392581144,0.35525260625501204
19647331933233.0,Sherman Oaks Center for Enriched Studies,Los Angeles Unified,Los Angeles County,City: Large,No,Yes,Yes,2113.0,87.69,57.69,82.22,61.33,56.92,60.89,0.5433033601514434,0.7349896480331263
39685933930310.0,Sierra High,Manteca Unified,San Joaquin County,Suburb: Small,No,No,Yes,1471.0,88.99,52.29,92.54,73.13,50.46,70.15,0.4099252209381373,0.2565597667638484
10752751036938.0,Sierra High,Sierra Unified,Fresno County,Rural: Distant,No,No,Yes,383.0,92.86,53.57,82.61,65.22,53.57,60.87,0.3785900783289817,0.29651162790697677
16639250118919.0,Sierra Pacific High,Hanford Joint Union High,Kings County,City: Small,No,No,Yes,1024.0,81.25,47.92,88.00,72.0,45.83,72.0,0.5185546875,0.23786407766990292
19642871938166.0,Sierra Vista High,Baldwin Park Unified,Los Angeles County,Suburb: Large,No,No,Yes,1910.0,62.84,41.89,75.00,66.0,34.46,62.0,0.8183246073298429,0.2770949720670391
43694274337903.0,Silver Creek High,East Side Union High,Santa Clara County,City: Large,No,Yes,Yes,2428.0,82.46,71.64,70.67,55.12,67.54,50.98,0.38138385502471167,0.6626814688300597
36679343630787.0,Silverado High,Victor Valley Union High,San Bernardino County,Suburb: Large,No,No,Yes,2350.0,55.26,19.3,35.20,10.25,19.3,9.67,0.8225531914893617,0.5608888888888889
56726035636188.0,Simi Valley High,Simi Valley Unified,Ventura County,Suburb: Midsize,No,No,No,2107.0,82.2,64.41,93.08,82.31,58.47,79.23,0.27669672520170857,0.2300556586270872
21654822131340.0,Sir Francis Drake High,Tamalpais Union High,Marin County,Suburb: Large,No,No,Yes,1342.0,98.04,78.43,97.44,86.54,78.43,85.26,0.10357675111773472,0.4181523500810373
1612590137943.0,Skyline High,Oakland Unified,Alameda County,City: Large,No,No,Yes,1577.0,62.32,33.33,64.33,38.22,31.16,36.94,0.6956246036778694,0.3801546391752577
19642460111872.0,SOAR High (Students On Academic Rise),Antelope Valley Union High,Los Angeles County,Suburb: Large,No,No,Yes,453.0,87.88,66.67,94.95,71.72,63.64,70.71,0.4988962472406181,0.8776595744680851
19647330122366.0,Soc Just Leadership Acad at Esteban E. Torres High #5,Los Angeles Unified,Los Angeles County,Suburb: Large,No,No,Yes,300.0,41.82,7.27,15.49,8.45,5.45,5.63,0.9366666666666666,0.782608695652174
27754402730190.0,Soledad High,Soledad Unified,Monterey County,Town: Distant,No,No,Yes,1535.0,42.55,18.44,61.73,23.46,17.02,23.46,0.9094462540716612,0.3
49709534937256.0,Sonoma Valley High,Sonoma Valley Unified,Sonoma County,Town: Fringe,No,No,Yes,1264.0,78.02,58.24,74.80,60.98,54.95,54.47,0.5348101265822784,0.35139573070607555
55723895536503.0,Sonora High,Sonora Union High,Tuolumne County,Town: Distant,No,No,Yes,961.0,92.5,77.5,92.86,75.0,77.5,71.43,0.372528616024974,0.1588785046728972
30665143037090.0,Sonora High,Fullerton Joint Union High,Orange County,Suburb: Large,No,Yes,Yes,1761.0,85.89,65.03,88.50,74.34,63.19,74.34,0.5036910846110164,0.32432432432432434
44698234437406.0,Soquel High,Santa Cruz City High,Santa Cruz County,Suburb: Midsize,No,No,No,1078.0,83.5,57.28,87.39,70.27,56.31,69.37,0.25788497217068646,0.41472868217054265
19647330124412.0,Sotomayor Arts and Sciences Magnet,Los Angeles Unified,Los Angeles County,City: Large,No,Yes,Yes,709.0,33.33,13.1,35.29,7.84,10.71,7.84,0.9449929478138223,0.8340807174887892
19647330109454.0,South East High,Los Angeles Unified,Los Angeles County,Suburb: Large,No,Yes,Yes,1995.0,58.18,20.45,52.26,22.8,19.55,20.9,0.9463659147869674,0.747086247086247
19645191995661.0,South El Monte High,El Monte Union High,Los Angeles County,Suburb: Large,No,No,Yes,1198.0,64.71,42.02,61.11,42.06,36.97,36.51,0.8973288814691152,0.41385135135135137
19647331938307.0,South Gate Senior High,Los Angeles Unified,Los Angeles County,Suburb: Large,No,No,Yes,2179.0,54.0,26.0,39.70,13.91,24.0,12.62,0.8861863240018357,0.7082585278276481
15635291535392.0,South High,Kern High,Kern County,City: Large,No,No,Yes,2320.0,50.0,29.61,61.34,50.42,24.34,41.18,0.9461206896551724,0.26620825147347743
19650601938356.0,South High,Torrance Unified,Los Angeles County,City: Midsize,No,No,No,1989.0,92.92,84.96,93.50,88.62,82.74,85.37,0.17295123177476118,0.44739336492890996
19644361938372.0,South Hills High,Covina-Valley Unified,Los Angeles County,Suburb: Large,No,No,No,1627.0,50.92,35.43,59.73,37.81,29.66,34.25,0.5617701290719115,0.943109987357775
19650291938455.0,South Pasadena Senior High,South Pasadena Unified,Los Angeles County,Suburb: Large,No,No,Yes,1427.0,96.69,88.4,97.80,95.6,87.85,93.96,0.19621583742116327,0.5200573065902578
41690704137279.0,South San Francisco High,South San Francisco Unified,San Mateo County,City: Small,No,No,No,1294.0,82.56,61.63,80.36,73.21,59.3,71.43,0.4034003091190108,0.22611464968152867
9619030937805.0,South Tahoe High,Lake Tahoe Unified,El Dorado County,Rural: Fringe,No,No,Yes,1139.0,79.63,55.56,90.00,78.57,51.85,77.14,0.4995610184372256,0.2556701030927835
13631151330133.0,Southwest High,Central Union High,Imperial County,City: Small,No,No,Yes,2137.0,68.85,41.53,70.18,54.39,39.34,49.12,0.7281235376696303,0.28891050583657585
37684113730124.0,Southwest Senior High,Sweetwater Union High,San Diego County,City: Large,No,No,Yes,1739.0,45.63,25.0,62.41,31.91,20.63,29.79,0.8062104657849338,0.3128898128898129
39686763937406.0,Stagg Senior High,Stockton Unified,San Joaquin County,City: Large,No,Yes,Yes,1699.0,52.05,23.29,55.56,38.89,20.55,33.33,0.7210123602118893,0.14769647696476965
19647330125989.0,STEM Academy at Bernstein High,Los Angeles Unified,Los Angeles County,City: Large,No,No,Yes,569.0,56.52,24.64,52.10,32.77,18.84,26.89,0.9947275922671354,0.7372549019607844
15635291530344.0,Stockdale High,Kern High,Kern County,City: Large,No,No,Yes,2358.0,83.06,62.4,87.04,77.33,59.09,73.28,0.3761662425784563,0.43544078361531613
39686760119743.0,Stockton Early College Academy,Stockton Unified,San Joaquin County,City: Large,Yes,No,Yes,435.0,87.64,65.17,91.80,73.77,62.92,72.13,0.5310344827586206,0.7281553398058253
36750443630746.0,Sultana High,Hesperia Unified,San Bernardino County,Suburb: Large,No,No,Yes,1925.0,68.52,41.67,74.07,64.81,36.11,62.96,0.7038961038961039,0.19014084507042253
55724135536750.0,Summerville High,Summerville Union High,Tuolumne County,Rural: Fringe,No,No,Yes,388.0,83.33,62.5,93.75,65.63,62.5,62.5,0.37371134020618557,0.3076923076923077
36677100108191.0,Summit High,Fontana Unified,San Bernardino County,Suburb: Large,No,No,Yes,2524.0,61.41,36.51,51.83,28.32,32.78,25.63,0.6133122028526149,0.672566371681416
19647336061600.0,Sun Valley Magnet,Los Angeles Unified,Los Angeles County,City: Large,No,Yes,Yes,1497.0,53.57,46.43,34.57,20.99,32.14,17.28,0.9498997995991983,0.7124183006535948
30665143037348.0,Sunny Hills High,Fullerton Joint Union High,Orange County,Suburb: Large,No,Yes,No,2340.0,90.28,75.3,91.84,86.05,74.09,83.33,0.35170940170940174,0.4913714804722979
10621661030675.0,Sunnyside High,Fresno Unified,Fresno County,City: Large,No,No,Yes,3021.0,40.41,18.13,42.03,16.33,16.06,13.94,0.8987090367428004,0.5485398579321231
19647331932383.0,Susan Miller Dorsey Senior High,Los Angeles Unified,Los Angeles County,City: Large,No,Yes,Yes,805.0,23.66,5.38,26.77,5.51,4.3,5.51,0.7627329192546584,0.4856512141280353
51714495137500.0,Sutter High,Sutter Union High,Sutter County,Rural: Fringe,No,No,Yes,777.0,89.8,65.31,90.70,69.77,65.31,69.77,0.28314028314028317,0.2658959537572254
37684113738226.0,Sweetwater High,Sweetwater Union High,San Diego County,Suburb: Large,No,No,Yes,2733.0,70.62,48.59,76.92,57.99,46.89,55.03,0.8192462495426271,0.23731138545953362
19647330130997.0,Sylmar Biotech Health and Engineering Magnet,Los Angeles Unified,Los Angeles County,City: Large,No,Yes,Yes,232.0,26.67,10.0,40.00,5.0,6.67,3.33,0.9870689655172413,0.75
19647331938554.0,Sylmar Charter High,Los Angeles Unified,Los Angeles County,City: Large,Yes,Yes,Yes,1562.0,48.9,29.12,40.69,21.77,24.73,18.93,0.8597951344430218,0.699859747545582
19647331938612.0,Taft Charter High,Los Angeles Unified,Los Angeles County,City: Large,Yes,No,Yes,2352.0,74.4,47.34,66.38,42.14,45.41,40.61,0.5969387755102041,0.6375838926174496
15638181535905.0,Taft Union High,Taft Union High,Kern County,Town: Distant,No,No,Yes,976.0,71.74,32.61,79.17,35.42,32.61,35.42,0.6526639344262295,0.21658986175115208
31669443138500.0,Tahoe Truckee High,Tahoe-Truckee Unified,Nevada County,Town: Distant,No,No,No,774.0,77.27,60.61,89.89,85.39,56.06,82.02,0.34108527131782945,0.44412607449856734
33670820113159.0,Tahquitz High,Hemet Unified,Riverside County,Rural: Fringe,No,No,Yes,1678.0,45.04,20.57,54.90,27.45,18.79,25.49,0.8581644815256257,0.43302990897269183
21654822133692.0,Tamalpais High,Tamalpais Union High,Marin County,Suburb: Large,No,No,Yes,1590.0,92.62,81.21,98.30,90.91,79.87,90.91,0.09937106918238994,0.423728813559322
49738824930384.0,Technology High,Cotati-Rohnert Park Unified,Sonoma County,Suburb: Large,No,No,No,322.0,96.3,74.07,97.78,91.11,70.37,91.11,0.16459627329192547,0.45569620253164556
15638261536135.0,Tehachapi High,Tehachapi Unified,Kern County,Rural: Fringe,No,No,No,1212.0,82.26,53.23,95.92,89.8,53.23,87.76,0.3564356435643564,0.19137931034482758
33751923330370.0,Temecula Valley High,Temecula Valley Unified,Riverside County,City: Midsize,No,No,No,3082.0,80.97,47.42,87.94,68.24,45.81,66.47,0.28163530175210905,0.4782928623988227
33751763330487.0,Temescal Canyon High,Lake Elsinore Unified,Riverside County,Suburb: Large,No,No,No,2164.0,67.65,46.22,87.88,75.0,42.86,71.21,0.5693160813308688,0.3752535496957404
19650521938679.0,Temple City High,Temple City Unified,Los Angeles County,Suburb: Large,No,No,Yes,1943.0,93.19,82.98,96.21,89.39,79.15,87.88,0.40658775090066906,0.5081466395112016
40688414037701.0,Templeton High,Templeton Unified,San Luis Obispo County,Suburb: Small,No,No,No,757.0,90.38,61.54,94.03,83.58,61.54,83.58,0.1453104359313078,0.3324022346368715
1611920138339.0,Tennyson High,Hayward Unified,Alameda County,Suburb: Large,No,No,Yes,1518.0,50.56,24.72,71.15,42.31,19.1,40.38,0.7766798418972332,0.19288645690834474
21654662134005.0,Terra Linda High,San Rafael City High,Marin County,City: Small,No,No,No,1317.0,80.95,56.35,89.81,74.52,56.35,72.61,0.3940774487471526,0.47088186356073214
41689244137535.0,Terra Nova High,Jefferson Union High,San Mateo County,Suburb: Large,No,No,No,808.0,76.02,53.8,97.06,83.82,52.63,82.35,0.16831683168316833,0.5506912442396313
30664643030756.0,Tesoro High,Capistrano Unified,Orange County,Suburb: Large,No,No,No,2518.0,94.8,76.8,97.37,92.11,75.6,91.35,0.10603653693407467,0.3947972456006121
34674390101907.0,The MET,Sacramento City Unified,Sacramento County,City: Large,Yes,No,Yes,280.0,46.67,20.0,65.52,36.21,20.0,34.48,0.5178571428571429,0.553030303030303
19647331937424.0,Theodore Roosevelt Senior High,Los Angeles Unified,Los Angeles County,City: Large,No,No,Yes,1348.0,38.79,9.48,28.25,5.58,9.48,4.46,0.9703264094955489,0.6332236842105263
19647336019475.0,Thirty-Second Street USC Performing Arts,Los Angeles Unified,Los Angeles County,City: Large,No,Yes,Yes,1018.0,54.39,21.05,54.79,34.25,19.3,30.14,0.8870333988212181,0.8666666666666667
50711755031802.0,Thomas Downey High,Modesto City High,Stanislaus County,City: Midsize,No,No,Yes,2129.0,68.31,36.62,84.52,50.0,33.1,47.62,0.7552841709722875,0.2317948717948718
19647331934371.0,Thomas Jefferson Senior High,Los Angeles Unified,Los Angeles County,City: Large,No,No,Yes,709.0,23.53,10.29,19.85,9.16,8.82,6.87,0.9802538787023978,0.7132616487455197
56737595637004.0,Thousand Oaks High,Conejo Valley Unified,Ventura County,City: Midsize,No,No,No,2042.0,94.67,75.74,95.72,83.96,75.15,82.35,0.24926542605288932,0.36475409836065575
39685853934759.0,Tokay High,Lodi Unified,San Joaquin County,Suburb: Small,No,No,No,2016.0,74.77,61.26,88.10,70.24,55.86,67.86,0.6433531746031746,0.19959058341862845
19650601938752.0,Torrance High,Torrance Unified,Los Angeles County,City: Midsize,No,No,Yes,1864.0,83.49,60.55,90.80,73.56,58.26,72.41,0.32778969957081544,0.41047120418848165
37683463730033.0,Torrey Pines High,San Dieguito Union High,San Diego County,City: Large,No,No,Yes,2479.0,95.43,88.57,96.33,94.0,86.29,92.33,0.1073013311819282,0.3821399839098954
30736353030392.0,Trabuco Hills High,Saddleback Valley Unified,Orange County,Suburb: Large,No,Yes,No,2788.0,94.33,75.77,96.10,89.01,75.26,87.59,0.1958393113342898,0.35
39754993938008.0,Tracy High,Tracy Joint Unified,San Joaquin County,Suburb: Small,No,No,No,1957.0,84.35,57.82,91.97,73.72,53.74,72.26,0.3709759836484415,0.282025819265144
10752341037456.0,Tranquillity High,Golden Plains Unified,Fresno County,Rural: Distant,No,No,Yes,503.0,37.04,0.0,18.27,0.96,0.0,0.96,0.9204771371769384,0.5822222222222222
30665143037496.0,Troy High,Fullerton Joint Union High,Orange County,Suburb: Large,No,Yes,No,2602.0,95.45,89.86,99.07,96.27,88.81,95.57,0.3039969254419677,0.5638801261829653
54722495435409.0,Tulare Union High,Tulare Joint Union High,Tulare County,Suburb: Midsize,No,No,Yes,1751.0,59.23,51.54,80.39,68.63,44.62,61.76,0.7178754997144489,0.29219143576826195
54722495435466.0,Tulare Western High,Tulare Joint Union High,Tulare County,Suburb: Midsize,No,No,Yes,2107.0,64.66,33.83,66.67,47.62,32.33,40.48,0.7342192691029901,0.27939590075512405
50757395037700.0,Turlock High,Turlock Unified,Stanislaus County,Suburb: Small,No,No,Yes,2547.0,75.44,50.88,87.41,72.03,47.37,69.93,0.5948174322732627,0.2735191637630662
30736433037553.0,Tustin High,Tustin Unified,Orange County,City: Small,No,No,Yes,2285.0,70.32,45.23,66.94,49.19,42.76,45.56,0.6665207877461706,0.4894009216589862
36677773636743.0,Twentynine Palms High,Morongo Unified,San Bernardino County,Town: Distant,No,No,No,848.0,89.66,44.83,93.48,63.04,44.83,60.87,0.6674528301886793,0.2066115702479339
19647330119693.0,UCLA Community K-12,Los Angeles Unified,Los Angeles County,City: Large,No,No,Yes,994.0,59.26,40.74,50.43,29.06,38.89,27.35,0.9386317907444668,0.8382352941176471
23656152335024.0,Ukiah High,Ukiah Unified,Mendocino County,Town: Remote,No,No,Yes,1638.0,83.95,64.2,82.72,80.25,60.49,75.31,0.7442002442002442,0.21891891891891893
19647331933795.0,Ulysses S. Grant Senior High,Los Angeles Unified,Los Angeles County,City: Large,No,Yes,Yes,1964.0,60.93,40.4,50.94,27.88,36.42,25.2,0.9557026476578412,0.6290516206482593
9618530930164.0,Union Mine High,El Dorado Union High,El Dorado County,Town: Fringe,No,No,Yes,1089.0,85.71,71.43,93.62,82.98,63.49,82.98,0.35353535353535354,0.21153846153846154
37683383730314.0,University City High,San Diego Unified,San Diego County,City: Large,No,No,No,1799.0,79.59,61.73,91.51,82.55,59.69,81.13,0.4291272929405225,0.4584269662921348
30736503035102.0,University High,Irvine Unified,Orange County,City: Large,No,No,Yes,2211.0,92.2,90.24,98.13,98.51,87.32,96.64,0.20533695160560833,0.39949324324324326
19647331938885.0,University High School Charter,Los Angeles Unified,Los Angeles County,City: Large,Yes,No,Yes,1500.0,62.69,42.49,61.59,37.14,39.38,34.92,0.7053333333333334,0.7900466562986003
36679340110064.0,University Preparatory,Victor Valley Union High,San Bernardino County,Suburb: Large,No,No,Yes,1097.0,88.07,60.55,88.62,59.28,59.63,58.08,0.8477666362807658,0.8238805970149253
54105460119602.0,University Preparatory High,Tulare County Office of Education,Tulare County,City: Midsize,Yes,No,No,234.0,84.62,61.54,92.00,80.0,61.54,80.0,0.34615384615384615,0.4358974358974359
36750693637584.0,Upland High,Upland Unified,San Bernardino County,Suburb: Large,No,No,No,3242.0,77.36,49.32,86.71,70.76,47.97,68.44,0.5061690314620605,0.3764186633039092
48705734837803.0,Vacaville High,Vacaville Unified,Solano County,Suburb: Small,No,No,No,1924.0,79.37,58.73,86.34,73.29,56.61,70.81,0.3482328482328482,0.39106145251396646
19651361995802.0,Valencia High,William S. Hart Union High,Los Angeles County,Suburb: Large,No,No,No,2713.0,90.44,69.32,96.34,87.55,67.33,86.08,0.13048286030224843,0.37888647866955893
30666473038023.0,Valencia High,Placentia-Yorba Linda Unified,Orange County,Suburb: Large,No,Yes,Yes,2695.0,77.88,72.35,85.28,82.26,65.9,79.25,0.5625231910946197,0.36570561456752654
37681303730066.0,Valhalla High,Grossmont Union High,San Diego County,Suburb: Large,No,No,Yes,2136.0,86.49,60.81,92.22,89.22,59.46,86.83,0.5833333333333334,0.3156312625250501
48705814838504.0,Vallejo High,Vallejo City Unified,Solano County,City: Midsize,No,No,No,1593.0,53.62,21.74,52.08,29.17,18.84,22.92,0.6710608913998745,0.15077319587628865
19647330124362.0,Valley Academy of Arts and Sciences,Los Angeles Unified,Los Angeles County,City: Large,No,No,Yes,1073.0,53.27,26.17,51.05,19.41,23.36,17.3,0.6365330848089469,0.6466165413533834
37756143731114.0,Valley Center High,Valley Center-Pauma Unified,San Diego County,Rural: Distant,No,No,No,1170.0,70.64,39.45,87.88,68.18,37.61,66.67,0.48717948717948717,0.33460803059273425
30666703036456.0,Valley High,Santa Ana Unified,Orange County,City: Large,No,No,Yes,2252.0,25.31,12.04,58.48,36.84,9.58,32.75,0.8743339253996447,0.5683382497541789
34673143430170.0,Valley High,Elk Grove Unified,Sacramento County,City: Large,No,No,Yes,1652.0,50.0,27.17,40.54,24.32,23.37,21.28,0.9110169491525424,0.6593406593406593
33671243330438.0,Valley View High,Moreno Valley Unified,Riverside County,Suburb: Large,No,No,Yes,2697.0,42.19,22.86,62.04,37.96,21.38,35.77,0.6332962550982574,0.5597014925373134
19647331938968.0,Van Nuys Senior High,Los Angeles Unified,Los Angeles County,City: Large,No,Yes,Yes,2599.0,85.0,62.5,63.65,43.31,61.67,42.0,0.8476337052712581,0.6757230499561788
48705654838801.0,Vanden High,Travis Unified,Solano County,Suburb: Midsize,No,No,No,1700.0,81.48,55.56,90.97,72.92,53.7,71.53,0.2447058823529412,0.3868520859671302
19753091995786.0,Vasquez High,Acton-Agua Dulce Unified,Los Angeles County,Rural: Fringe,No,No,No,358.0,84.21,52.63,89.47,68.42,52.63,68.42,0.5027932960893855,0.2159090909090909
19647331939040.0,Venice Senior High,Los Angeles Unified,Los Angeles County,City: Large,No,Yes,Yes,2012.0,71.07,49.24,59.47,32.37,47.21,30.46,0.694831013916501,0.7131242740998839
56726525637822.0,Ventura High,Ventura Unified,Ventura County,City: Midsize,No,No,Yes,2074.0,87.39,64.71,90.06,72.67,63.87,72.67,0.5925747348119575,0.2910602910602911
19647331939107.0,Verdugo Hills Senior High,Los Angeles Unified,Los Angeles County,City: Large,No,Yes,Yes,1257.0,73.15,50.0,59.85,34.94,48.15,32.34,0.781225139220366,0.5955766192733017
36679343638012.0,Victor Valley High,Victor Valley Union High,San Bernardino County,Suburb: Large,No,No,Yes,1881.0,62.92,29.21,42.34,14.41,23.6,13.81,0.9324827219564061,0.4867358708189158
30666213038098.0,Villa Park High,Orange Unified,Orange County,Suburb: Large,No,No,No,2254.0,64.01,44.58,94.44,76.39,42.33,75.0,0.35403726708074534,0.5626666666666666
19649071996495.0,Village Academy High School at Indian Hill,Pomona Unified,Los Angeles County,Suburb: Large,No,No,Yes,341.0,51.61,12.9,66.67,47.62,12.9,42.86,0.9354838709677419,0.348993288590604
28662662830016.0,Vintage High,Napa Valley Unified,Napa County,City: Small,No,No,No,1814.0,69.68,47.74,72.40,49.77,45.16,47.06,0.3842337375964719,0.4546553808948005
34673300113571.0,Vista del Lago High,Folsom-Cordova Unified,Sacramento County,City: Small,No,No,No,1860.0,93.08,83.65,96.38,93.84,81.76,91.67,0.051075268817204304,0.47489082969432317
33671243331071.0,Vista del Lago High,Moreno Valley Unified,Riverside County,Suburb: Large,No,No,Yes,1991.0,40.19,19.61,66.36,43.64,17.92,38.18,0.7192365645404319,0.5587606837606838
37684523738705.0,Vista High,Vista Unified,San Diego County,Suburb: Large,No,No,Yes,2240.0,61.64,40.88,69.42,44.63,34.59,41.32,0.6669642857142857,0.24888888888888888
33752000100420.0,Vista Murrieta High,Murrieta Valley Unified,Riverside County,Suburb: Large,No,No,No,3574.0,80.63,54.97,88.59,70.38,51.57,69.02,0.31925013989927253,0.4305396096440873
19647330126557.0,Visual and Performing Arts at Legacy High School Complex,Los Angeles Unified,Los Angeles County,Suburb: Large,No,No,Yes,454.0,45.0,8.33,46.94,13.27,8.33,13.27,0.9118942731277533,0.7523809523809524
38684783830205.0,Wallenberg (Raoul) Traditional High,San Francisco Unified,San Francisco County,City: Large,No,No,No,677.0,78.1,55.24,85.19,85.19,52.38,80.25,0.4859675036927622,0.58125
19734601939149.0,Walnut High,Walnut Valley Unified,Los Angeles County,Suburb: Large,No,No,No,2264.0,89.92,81.65,97.46,94.29,78.29,92.7,0.21113074204946997,0.5584725536992841
19644511939164.0,Warren (Earl) High,Downey Unified,Los Angeles County,Suburb: Large,No,No,No,3504.0,77.01,46.87,58.42,31.3,43.88,29.75,0.6689497716894978,0.6625211984171848
15638591536440.0,Wasco High,Wasco Union High,Kern County,Town: Distant,No,No,Yes,1717.0,43.72,26.23,68.97,58.62,21.86,55.17,0.8468258590564939,0.2700636942675159
38684783839081.0,Washington (George) High,San Francisco Unified,San Francisco County,City: Large,No,No,No,2071.0,75.63,70.97,85.25,82.38,61.65,74.18,0.44954128440366975,0.5288169868554095
1611760138693.0,Washington High,Fremont Unified,Alameda County,Suburb: Large,No,No,Yes,1930.0,87.78,77.22,97.26,91.78,74.44,91.78,0.26528497409326424,0.4281115879828326
10767781038306.0,Washington High,Washington Unified,Fresno County,Suburb: Large,No,No,Yes,1232.0,43.9,10.98,50.68,25.68,9.76,23.65,0.8392857142857143,0.46
50755725030259.0,Waterford High,Waterford Unified,Stanislaus County,Town: Fringe,No,No,Yes,623.0,55.56,22.22,75.00,72.22,17.78,66.67,0.7736757624398074,0.26384364820846906
44697994437901.0,Watsonville High,Pajaro Valley Unified,Santa Cruz County,City: Small,No,No,Yes,2304.0,49.25,27.61,63.70,43.84,23.88,39.73,0.9006076388888888,0.2962962962962963
39686763930427.0,Weber Institute,Stockton Unified,San Joaquin County,City: Large,No,No,Yes,389.0,60.0,26.67,83.33,30.0,26.67,30.0,0.7300771208226221,0.2955665024630542
19647331939479.0,WESM Health/Sports Medicine,Los Angeles Unified,Los Angeles County,City: Large,No,Yes,Yes,829.0,59.43,30.19,53.89,23.33,27.36,21.67,0.7454764776839565,0.6842105263157895
19647330114850.0,West Adams Preparatory High,Los Angeles Unified,Los Angeles County,City: Large,No,No,Yes,1275.0,36.99,15.03,26.37,11.25,12.14,9.32,0.9819607843137255,0.7882736156351792
34674393430865.0,West Campus,Sacramento City Unified,Sacramento County,City: Large,No,No,Yes,840.0,89.61,70.13,89.91,64.91,66.23,63.6,0.575,0.7227488151658767
19650941939537.0,West Covina High,West Covina Unified,Los Angeles County,Suburb: Large,No,No,No,1933.0,78.33,55.42,85.79,69.54,50.83,64.47,0.6999482669425763,0.4284313725490196
19650601939602.0,West High,Torrance Unified,Los Angeles County,City: Midsize,No,No,No,1980.0,90.11,79.67,96.40,94.4,78.02,93.2,0.21818181818181817,0.4311377245508982
15635291536606.0,West High,Kern High,Kern County,City: Large,No,No,Yes,1918.0,51.64,27.87,65.15,46.97,25.41,40.91,0.8524504692387904,0.19381443298969073
37681303730702.0,West Hills High,Grossmont Union High,San Diego County,Suburb: Large,No,No,Yes,1684.0,84.85,70.45,94.16,81.02,68.18,78.1,0.3414489311163896,0.3194774346793349
19651360102475.0,West Ranch High,William S. Hart Union High,Los Angeles County,Suburb: Large,No,No,No,2255.0,94.54,81.91,97.74,94.34,81.23,93.58,0.14722838137472283,0.46307053941908716
33736763330354.0,West Shores High,Coachella Valley Unified,Imperial County,Rural: Distant,No,No,Yes,541.0,48.39,16.13,77.14,31.43,12.9,31.43,0.9297597042513863,0.4583333333333333
45698564530028.0,West Valley High,Anderson Union High,Shasta County,Rural: Distant,No,No,Yes,856.0,76.92,38.46,85.71,67.35,34.62,65.31,0.45210280373831774,0.2433734939759036
33670823330537.0,West Valley High,Hemet Unified,Riverside County,Suburb: Midsize,No,No,Yes,1795.0,44.38,17.75,65.22,31.52,16.27,29.35,0.8885793871866295,0.5143540669856459
33670820120675.0,Western Center Academy,Hemet Unified,Riverside County,Rural: Fringe,Yes,No,No,712.0,95.52,74.63,100.00,87.5,74.63,87.5,0.44662921348314605,0.8629032258064516
30664313038239.0,Western High,Anaheim Union High,Orange County,City: Large,No,No,Yes,1898.0,57.73,35.05,82.69,63.46,30.93,59.62,0.8055848261327714,0.2007992007992008
56737595630116.0,Westlake High,Conejo Valley Unified,Ventura County,City: Midsize,No,No,No,2310.0,94.26,80.38,97.03,90.71,79.9,89.22,0.20476190476190476,0.41819772528433946
30665483038445.0,Westminster High,Huntington Beach Union High,Orange County,Suburb: Large,No,No,Yes,2758.0,74.46,66.67,78.21,72.54,58.87,66.27,0.7882523567802756,0.4107402031930334
43694014338505.0,Westmont High,Campbell Union High,Santa Clara County,City: Large,No,No,No,1682.0,94.57,76.74,96.97,85.45,76.74,85.45,0.25148632580261593,0.3951612903225806
41689244137790.0,Westmoor High,Jefferson Union High,San Mateo County,Suburb: Large,No,No,Yes,1432.0,61.92,49.13,94.59,94.59,44.48,93.24,0.33798882681564246,0.5372750642673522
39685930101576.0,Weston Ranch High,Manteca Unified,San Joaquin County,City: Large,No,No,Yes,1176.0,68.27,34.62,78.95,50.0,33.65,50.0,0.7151360544217688,0.2465277777777778
37682963731528.0,Westview High,Poway Unified,San Diego County,City: Large,No,No,No,2376.0,94.57,86.43,98.40,94.68,85.27,94.41,0.1393097643097643,0.529657477025898
58727695838305.0,Wheatland Union High,Wheatland Union High,Yuba County,Rural: Fringe,No,No,Yes,814.0,82.69,51.92,79.37,57.14,50.0,57.14,0.4484029484029484,0.3026315789473684
19642121931880.0,Whitney (Gretchen) High,ABC Unified,Los Angeles County,Suburb: Large,No,No,No,1015.0,100.0,98.75,99.19,99.19,98.75,99.19,0.2561576354679803,0.6151515151515151
31750850108084.0,Whitney High,Rocklin Unified,Placer County,Suburb: Large,No,No,No,2062.0,90.34,76.7,95.61,87.8,75.57,86.83,0.1513094083414161,0.41278439869989164
19651281939701.0,Whittier High,Whittier Union High,Los Angeles County,Suburb: Large,No,No,Yes,1831.0,58.27,39.85,65.60,58.4,34.96,48.8,0.7487711632987438,0.44839449541284404
